Latitude X,Longitude X,Traffic Violence,Crashdate,Crashseverity
39.140551,-84.580456,Injury,7/11/2022 7:15:00 PM,3 - MINOR INJURY SUSPECTED
39.134605,-84.611406,Injury,9/16/2019 2:40:00 AM,3 - MINOR INJURY SUSPECTED
39.134922,-84.501811,Injury,10/25/2021 9:32:00 PM,3 - MINOR INJURY SUSPECTED
39.103373,-84.510846,Injury,2/11/2019 10:00:00 PM,3 - MINOR INJURY SUSPECTED
39.124951,-84.489433,Injury,3/25/2019 2:00:00 AM,3 - MINOR INJURY SUSPECTED
39.161961,-84.506721,Injury,2/17/2020 11:18:00 AM,3 - MINOR INJURY SUSPECTED
39.112172,-84.516501,Injury,7/20/2020 9:56:00 PM,3 - MINOR INJURY SUSPECTED
39.18558,-84.464321,Injury,6/28/2021 8:32:00 PM,3 - MINOR INJURY SUSPECTED
39.190351,-84.463092,Injury,11/23/2020 7:06:00 PM,3 - MINOR INJURY SUSPECTED
39.139426,-84.442563,Injury,2/7/2022 10:08:00 PM,3 - MINOR INJURY SUSPECTED
39.156341,-84.540781,Injury,7/22/2019 10:40:00 AM,3 - MINOR INJURY SUSPECTED
39.156335,-84.537526,Injury,11/2/2020 11:36:00 PM,3 - MINOR INJURY SUSPECTED
39.175939,-84.474953,Injury,12/7/2020 10:00:00 PM,3 - MINOR INJURY SUSPECTED
39.193338,-84.475055,Injury,2/18/2019 9:35:00 PM,3 - MINOR INJURY SUSPECTED
39.110454,-84.562374,Injury,12/30/2019 6:35:00 PM,3 - MINOR INJURY SUSPECTED
39.129594,-84.474558,Injury,8/26/2019 7:31:00 AM,3 - MINOR INJURY SUSPECTED
39.128493,-84.509222,Injury,5/9/2022 5:09:00 PM,3 - MINOR INJURY SUSPECTED
39.156121,-84.547538,Injury,3/4/2019 2:46:00 PM,3 - MINOR INJURY SUSPECTED
39.134946,-84.573655,Injury,9/28/2020 1:15:44 PM,3 - MINOR INJURY SUSPECTED
39.134981,-84.495928,Injury,2/15/2021 3:21:00 PM,3 - MINOR INJURY SUSPECTED
39.178552,-84.509829,Injury,7/22/2019 8:00:00 PM,3 - MINOR INJURY SUSPECTED
39.118302,-84.530456,Injury,12/2/2019 8:50:00 PM,3 - MINOR INJURY SUSPECTED
39.201648,-84.548128,Injury,8/2/2021 4:25:00 PM,3 - MINOR INJURY SUSPECTED
39.154423,-84.482464,Injury,9/23/2019 3:34:00 PM,3 - MINOR INJURY SUSPECTED
39.17831,-84.47656,Injury,9/12/2022 2:03:00 AM,3 - MINOR INJURY SUSPECTED
39.168696,-84.503738,Injury,5/9/2022 10:18:00 PM,3 - MINOR INJURY SUSPECTED
39.153406,-84.563741,Injury,9/14/2020 10:55:00 PM,3 - MINOR INJURY SUSPECTED
39.187126,-84.458545,Injury,7/4/2022 10:11:00 PM,3 - MINOR INJURY SUSPECTED
39.109668,-84.529265,Injury,6/20/2022 11:23:00 PM,3 - MINOR INJURY SUSPECTED
39.104261,-84.520711,Injury,7/25/2022 4:40:00 PM,3 - MINOR INJURY SUSPECTED
39.119951,-84.484991,Injury,10/4/2021 4:50:00 PM,3 - MINOR INJURY SUSPECTED
39.210546,-84.461285,Injury,7/12/2021 6:54:00 PM,3 - MINOR INJURY SUSPECTED
39.193371,-84.483168,Injury,9/21/2020 9:37:00 AM,3 - MINOR INJURY SUSPECTED
39.139555,-84.474563,Injury,4/19/2021 3:00:00 AM,3 - MINOR INJURY SUSPECTED
39.149501,-84.613016,Injury,4/15/2019 11:53:00 PM,3 - MINOR INJURY SUSPECTED
39.189811,-84.514241,Injury,10/14/2019 11:43:00 PM,3 - MINOR INJURY SUSPECTED
39.156668,-84.551203,Injury,5/4/2020 1:15:00 AM,3 - MINOR INJURY SUSPECTED
39.199485,-84.556985,Injury,1/21/2019 6:56:00 PM,3 - MINOR INJURY SUSPECTED
39.141845,-84.582735,Injury,5/31/2021 2:38:00 PM,3 - MINOR INJURY SUSPECTED
39.101777,-84.499581,Injury,7/13/2020 1:55:00 AM,3 - MINOR INJURY SUSPECTED
39.104584,-84.684624,Injury,2/17/2020 6:50:00 AM,3 - MINOR INJURY SUSPECTED
39.103195,-84.566286,Injury,10/7/2019 5:12:00 PM,3 - MINOR INJURY SUSPECTED
39.141701,-84.549431,Injury,2/14/2022 10:08:00 PM,3 - MINOR INJURY SUSPECTED
39.164601,-84.515511,Injury,9/23/2019 6:55:00 PM,3 - MINOR INJURY SUSPECTED
39.137111,-84.430211,Injury,9/30/2019 11:15:00 AM,3 - MINOR INJURY SUSPECTED
39.127236,-84.547501,Injury,11/16/2020 5:10:00 PM,3 - MINOR INJURY SUSPECTED
39.122608,-84.535896,Injury,4/15/2019 6:36:00 AM,3 - MINOR INJURY SUSPECTED
39.106166,-84.530493,Injury,2/10/2020 11:15:00 AM,3 - MINOR INJURY SUSPECTED
39.132581,-84.566581,Injury,9/16/2019 4:14:00 PM,3 - MINOR INJURY SUSPECTED
39.124743,-84.545923,Injury,9/20/2021 6:50:00 PM,3 - MINOR INJURY SUSPECTED
39.202274,-84.546492,Injury,4/1/2019 7:20:00 PM,3 - MINOR INJURY SUSPECTED
39.120907,-84.528549,Injury,5/20/2019 5:45:00 AM,3 - MINOR INJURY SUSPECTED
39.118564,-84.500389,Injury,3/30/2020 9:51:00 PM,3 - MINOR INJURY SUSPECTED
39.139997,-84.581981,Injury,2/10/2020 10:08:00 AM,4 - INJURY POSSIBLE
39.136975,-84.535045,Injury,5/9/2022 7:17:00 AM,4 - INJURY POSSIBLE
39.135588,-84.493812,Injury,7/8/2019 7:43:00 PM,4 - INJURY POSSIBLE
39.137494,-84.537958,Injury,7/15/2019 1:25:00 PM,4 - INJURY POSSIBLE
39.129891,-84.578101,Injury,4/22/2019 8:27:00 PM,4 - INJURY POSSIBLE
39.169649,-84.465031,Injury,6/10/2019 7:26:00 PM,4 - INJURY POSSIBLE
39.129351,-84.605738,Injury,1/31/2022 5:25:00 PM,4 - INJURY POSSIBLE
39.114621,-84.517501,Injury,8/17/2020 11:10:00 AM,4 - INJURY POSSIBLE
39.143269,-84.428827,Injury,1/4/2021 12:25:00 PM,4 - INJURY POSSIBLE
39.18473,-84.468616,Injury,12/16/2019 5:47:00 PM,4 - INJURY POSSIBLE
39.19082,-84.47446,Injury,11/16/2020 12:25:00 PM,4 - INJURY POSSIBLE
39.12915,-84.48911,Injury,12/6/2021 2:24:00 PM,4 - INJURY POSSIBLE
39.190736,-84.461973,Injury,2/18/2019 6:00:00 PM,4 - INJURY POSSIBLE
39.122426,-84.498683,Injury,1/25/2021 9:52:00 PM,4 - INJURY POSSIBLE
39.149061,-84.613936,Injury,3/11/2019 7:45:00 AM,4 - INJURY POSSIBLE
39.115731,-84.525601,Injury,3/4/2019 1:00:00 PM,4 - INJURY POSSIBLE
39.173146,-84.474786,Injury,3/8/2021 9:30:00 AM,4 - INJURY POSSIBLE
39.112097,-84.690001,Injury,6/15/2020 12:17:00 AM,4 - INJURY POSSIBLE
39.156834,-84.550588,Injury,4/22/2019 10:47:00 PM,4 - INJURY POSSIBLE
39.12651,-84.48625,Injury,11/29/2021 12:32:00 PM,4 - INJURY POSSIBLE
39.111861,-84.573331,Injury,12/23/2019 10:22:00 AM,4 - INJURY POSSIBLE
39.128948,-84.512306,Injury,10/12/2020 12:16:00 PM,4 - INJURY POSSIBLE
39.104285,-84.511863,Injury,8/15/2022 1:22:00 PM,4 - INJURY POSSIBLE
39.140031,-84.608371,Injury,3/29/2021 7:30:00 PM,4 - INJURY POSSIBLE
39.128992,-84.519649,Injury,8/30/2021 2:20:00 PM,4 - INJURY POSSIBLE
39.153509,-84.538246,Injury,5/24/2021 1:51:00 PM,4 - INJURY POSSIBLE
39.170382,-84.548141,Injury,7/22/2019 10:39:00 PM,4 - INJURY POSSIBLE
39.170942,-84.547511,Injury,7/22/2019 10:39:00 PM,4 - INJURY POSSIBLE
39.198846,-84.45787,Injury,6/27/2022 10:28:00 PM,4 - INJURY POSSIBLE
39.162578,-84.551431,Injury,9/5/2022 4:55:00 PM,4 - INJURY POSSIBLE
39.194578,-84.475882,Injury,4/4/2022 8:05:00 AM,4 - INJURY POSSIBLE
39.138411,-84.533511,Injury,7/22/2019 2:52:00 PM,4 - INJURY POSSIBLE
39.145256,-84.457068,Injury,11/18/2019 5:45:00 PM,4 - INJURY POSSIBLE
39.143642,-84.523232,Injury,10/4/2021 12:00:00 PM,4 - INJURY POSSIBLE
39.182071,-84.465207,Injury,3/22/2021 1:38:34 PM,4 - INJURY POSSIBLE
39.174231,-84.477781,Injury,8/10/2020 2:38:00 PM,4 - INJURY POSSIBLE
39.186963,-84.416539,Injury,2/7/2022 5:50:00 PM,4 - INJURY POSSIBLE
39.160994,-84.504508,Injury,11/18/2019 6:00:00 PM,4 - INJURY POSSIBLE
39.192605,-84.474856,Injury,4/12/2021 9:50:00 AM,4 - INJURY POSSIBLE
39.193175,-84.459891,Injury,7/4/2022 9:50:00 PM,4 - INJURY POSSIBLE
39.176851,-84.509211,Injury,10/7/2019 3:10:00 PM,4 - INJURY POSSIBLE
39.137334,-84.538282,Injury,12/9/2019 8:13:00 AM,4 - INJURY POSSIBLE
39.094141,-84.521876,Injury,10/18/2021 10:32:00 AM,4 - INJURY POSSIBLE
39.149444,-84.553991,Injury,6/28/2021 2:22:00 PM,4 - INJURY POSSIBLE
39.167804,-84.402519,Injury,6/8/2020 11:24:38 AM,4 - INJURY POSSIBLE
39.137004,-84.578363,Injury,9/7/2020 4:30:00 AM,4 - INJURY POSSIBLE
39.138764,-84.578813,Injury,9/7/2020 4:30:00 AM,4 - INJURY POSSIBLE
39.170336,-84.513463,Injury,10/18/2021 12:40:00 PM,4 - INJURY POSSIBLE
39.170056,-84.514183,Injury,8/2/2021 5:00:00 PM,4 - INJURY POSSIBLE
39.171619,-84.477801,Injury,11/23/2020 6:24:00 AM,4 - INJURY POSSIBLE
39.141141,-84.610011,Injury,2/8/2021 7:30:00 AM,4 - INJURY POSSIBLE
39.161531,-84.466189,Injury,10/11/2021 3:35:00 AM,4 - INJURY POSSIBLE
39.110831,-84.598987,Injury,6/13/2022 10:56:00 PM,4 - INJURY POSSIBLE
39.148679,-84.601851,Injury,4/18/2022 8:15:00 PM,4 - INJURY POSSIBLE
39.147671,-84.622797,Injury,3/2/2020 6:00:00 PM,4 - INJURY POSSIBLE
39.140483,-84.613313,Injury,11/11/2019 6:15:00 PM,4 - INJURY POSSIBLE
39.176714,-84.467124,Injury,1/17/2022 12:31:00 PM,4 - INJURY POSSIBLE
39.201441,-84.467359,Injury,12/21/2020 11:25:00 AM,4 - INJURY POSSIBLE
39.196393,-84.461033,Injury,8/8/2022 6:00:00 AM,4 - INJURY POSSIBLE
39.175735,-84.477176,Injury,8/24/2020 4:38:00 PM,4 - INJURY POSSIBLE
39.138003,-84.534216,Injury,10/11/2021 12:35:00 PM,4 - INJURY POSSIBLE
39.124563,-84.545723,Injury,1/18/2021 2:07:00 PM,4 - INJURY POSSIBLE
39.148256,-84.597392,Injury,6/13/2022 9:46:00 PM,4 - INJURY POSSIBLE
39.165173,-84.517866,Injury,8/26/2019 8:37:00 PM,4 - INJURY POSSIBLE
39.106807,-84.577023,Injury,11/1/2021 5:15:00 PM,4 - INJURY POSSIBLE
39.149404,-84.612901,Injury,7/5/2021 1:51:00 PM,4 - INJURY POSSIBLE
39.155023,-84.431471,Injury,11/18/2019 7:25:00 AM,4 - INJURY POSSIBLE
39.120011,-84.534781,Injury,8/12/2019 8:35:00 AM,4 - INJURY POSSIBLE
39.128671,-84.496081,Injury,9/16/2019 3:48:00 PM,4 - INJURY POSSIBLE
39.19987,-84.47026,Injury,12/30/2019 3:45:00 AM,4 - INJURY POSSIBLE
39.161729,-84.511102,Injury,2/15/2021 2:17:00 PM,4 - INJURY POSSIBLE
39.118309,-84.500679,Injury,2/11/2019 4:49:00 PM,4 - INJURY POSSIBLE
39.138261,-84.508663,Injury,5/3/2021 5:45:00 PM,4 - INJURY POSSIBLE
39.134291,-84.569041,Injury,7/1/2019 11:00:00 PM,4 - INJURY POSSIBLE
39.065181,-84.341661,Injury,10/11/2021 9:15:00 PM,4 - INJURY POSSIBLE
39.12662,-84.4906,Injury,3/29/2021 10:34:00 PM,4 - INJURY POSSIBLE
39.124133,-84.543226,Injury,2/25/2019 4:10:00 PM,4 - INJURY POSSIBLE
39.11236,-84.50255,Injury,10/28/2019 5:09:28 PM,4 - INJURY POSSIBLE
39.202475,-84.538501,Death,12/4/2021 12:48:00 AM,1 - FATAL
39.140768,-84.492228,Death,9/26/2020 12:28:00 PM,1 - FATAL
39.132743,-84.431226,Death,8/27/2022 2:11:00 AM,1 - FATAL
39.103901,-84.529844,Injury,3/31/2018 1:36:00 AM,2 - INJURY
39.110758,-84.511794,Injury,4/21/2018 10:27:00 PM,2 - INJURY
39.137611,-84.483055,Injury,9/22/2018 9:17:00 PM,2 - INJURY
39.120118,-84.599721,Injury,11/17/2018 4:55:00 PM,2 - INJURY
39.194061,-84.478719,Injury,9/22/2018 2:00:00 PM,2 - INJURY
39.095344,-84.510154,Injury,6/2/2018 9:35:00 PM,2 - INJURY
39.148658,-84.597896,Injury,1/20/2018 5:29:00 AM,2 - INJURY
39.127981,-84.564853,Injury,6/16/2018 3:00:36 PM,2 - INJURY
39.162607,-84.508499,Injury,2/10/2018 7:55:00 PM,2 - INJURY
39.175335,-84.489821,Injury,3/3/2018 12:04:08 AM,2 - INJURY
39.196304,-84.480581,Injury,9/8/2018 8:28:00 PM,2 - INJURY
39.114431,-84.516429,Injury,12/8/2018 1:50:00 PM,2 - INJURY
39.144231,-84.551891,Injury,12/1/2018 2:25:00 PM,2 - INJURY
39.109507,-84.566104,Injury,10/6/2018 8:28:00 PM,2 - INJURY
39.109671,-84.509487,Injury,12/15/2018 12:25:00 AM,2 - INJURY
39.164898,-84.471005,Injury,8/25/2018 1:04:00 AM,2 - INJURY
39.132451,-84.605823,Injury,10/20/2018 12:38:00 PM,2 - INJURY
39.077477,-84.623268,Injury,9/8/2018 2:35:00 PM,2 - INJURY
39.098829,-84.509971,Injury,9/29/2018 4:02:00 PM,2 - INJURY
39.109376,-84.501608,Injury,10/20/2018 12:12:00 AM,2 - INJURY
39.115891,-84.575561,Injury,10/20/2018 9:51:00 PM,2 - INJURY
39.182441,-84.447141,Injury,12/29/2018 12:25:00 AM,2 - INJURY
39.196911,-84.472071,Injury,9/8/2018 8:48:42 AM,2 - INJURY
39.106881,-84.513036,Injury,12/15/2018 1:22:00 AM,2 - INJURY
39.128791,-84.577838,Injury,9/15/2018 2:30:00 AM,2 - INJURY
39.161131,-84.505447,Injury,6/5/2021 12:20:00 AM,2 - SERIOUS INJURY SUSPECTED
39.195994,-84.481788,Injury,6/6/2020 7:44:00 PM,2 - SERIOUS INJURY SUSPECTED
39.113733,-84.592548,Injury,3/13/2021 10:02:00 PM,2 - SERIOUS INJURY SUSPECTED
39.169911,-84.546341,Injury,12/1/2018 7:00:00 AM,2 - SERIOUS INJURY SUSPECTED
39.116941,-84.527211,Injury,8/13/2022 8:09:00 PM,2 - SERIOUS INJURY SUSPECTED
39.146491,-84.496033,Injury,1/25/2020 7:55:00 PM,2 - SERIOUS INJURY SUSPECTED
39.155061,-84.482023,Injury,10/12/2019 10:45:00 PM,2 - SERIOUS INJURY SUSPECTED
39.132433,-84.544201,Injury,8/10/2019 3:00:00 AM,3 - MINOR INJURY SUSPECTED
39.141194,-84.493462,Injury,5/30/2020 12:44:00 AM,3 - MINOR INJURY SUSPECTED
39.108119,-84.510332,Injury,4/16/2022 12:30:00 AM,3 - MINOR INJURY SUSPECTED
39.103058,-84.527291,Injury,8/14/2021 9:05:00 AM,3 - MINOR INJURY SUSPECTED
39.127551,-84.518686,Injury,5/16/2020 6:46:00 PM,3 - MINOR INJURY SUSPECTED
39.113632,-84.516051,Injury,10/10/2020 11:26:00 PM,3 - MINOR INJURY SUSPECTED
39.153601,-84.483435,Injury,10/9/2021 12:22:00 AM,3 - MINOR INJURY SUSPECTED
39.137284,-84.613918,Injury,4/3/2021 10:56:00 PM,3 - MINOR INJURY SUSPECTED
39.118949,-84.534459,Injury,6/12/2021 4:30:00 PM,3 - MINOR INJURY SUSPECTED
39.17763,-84.465348,Injury,2/19/2022 4:18:00 PM,3 - MINOR INJURY SUSPECTED
39.105231,-84.514311,Injury,8/17/2019 1:51:50 AM,3 - MINOR INJURY SUSPECTED
39.212872,-84.471272,Injury,1/22/2022 7:40:00 PM,3 - MINOR INJURY SUSPECTED
39.109672,-84.570066,Injury,7/10/2021 5:56:00 PM,3 - MINOR INJURY SUSPECTED
39.111562,-84.573423,Injury,11/27/2021 12:44:00 AM,3 - MINOR INJURY SUSPECTED
39.157804,-84.425321,Injury,9/18/2021 4:04:00 PM,3 - MINOR INJURY SUSPECTED
39.117039,-84.579437,Injury,5/30/2020 4:25:00 PM,3 - MINOR INJURY SUSPECTED
39.123437,-84.601976,Injury,4/11/2020 3:35:00 PM,3 - MINOR INJURY SUSPECTED
39.134431,-84.537611,Injury,5/2/2020 8:18:00 PM,3 - MINOR INJURY SUSPECTED
39.125311,-84.516261,Injury,10/17/2020 10:30:00 PM,3 - MINOR INJURY SUSPECTED
39.110751,-84.569281,Injury,1/18/2020 6:35:00 PM,3 - MINOR INJURY SUSPECTED
39.114351,-84.582531,Injury,7/30/2022 10:24:00 PM,3 - MINOR INJURY SUSPECTED
39.129007,-84.508725,Injury,7/6/2019 9:49:00 PM,3 - MINOR INJURY SUSPECTED
39.150349,-84.487447,Injury,9/4/2021 4:45:00 PM,3 - MINOR INJURY SUSPECTED
39.077581,-84.608991,Injury,5/25/2019 9:00:00 PM,3 - MINOR INJURY SUSPECTED
39.118231,-84.561961,Injury,4/17/2021 5:20:00 PM,3 - MINOR INJURY SUSPECTED
39.189313,-84.489782,Injury,7/9/2022 8:33:00 PM,3 - MINOR INJURY SUSPECTED
39.118471,-84.610141,Injury,5/25/2019 9:13:00 AM,3 - MINOR INJURY SUSPECTED
39.115688,-84.519649,Injury,9/19/2020 9:17:00 PM,3 - MINOR INJURY SUSPECTED
39.143881,-84.468371,Injury,6/4/2022 12:07:00 AM,3 - MINOR INJURY SUSPECTED
39.146161,-84.489966,Injury,6/12/2021 2:05:00 PM,3 - MINOR INJURY SUSPECTED
39.189966,-84.545835,Injury,8/27/2022 12:40:00 AM,3 - MINOR INJURY SUSPECTED
39.203065,-84.475358,Injury,7/24/2021 4:20:00 AM,3 - MINOR INJURY SUSPECTED
39.092421,-84.574031,Injury,8/22/2020 11:00:00 PM,3 - MINOR INJURY SUSPECTED
39.125272,-84.552778,Injury,1/30/2021 1:20:00 AM,3 - MINOR INJURY SUSPECTED
39.102104,-84.554611,Injury,7/31/2021 9:06:00 PM,3 - MINOR INJURY SUSPECTED
39.160332,-84.523942,Injury,5/25/2019 12:50:00 AM,3 - MINOR INJURY SUSPECTED
39.111804,-84.563221,Injury,6/19/2021 5:23:00 PM,3 - MINOR INJURY SUSPECTED
39.114281,-84.518331,Injury,12/5/2020 9:12:00 AM,3 - MINOR INJURY SUSPECTED
39.129905,-84.429703,Injury,11/23/2019 7:00:00 PM,3 - MINOR INJURY SUSPECTED
39.145673,-84.621751,Injury,2/1/2020 3:11:29 PM,3 - MINOR INJURY SUSPECTED
39.102339,-84.524348,Injury,10/31/2020 11:22:00 AM,3 - MINOR INJURY SUSPECTED
39.161495,-84.556551,Injury,11/23/2019 6:00:00 AM,3 - MINOR INJURY SUSPECTED
39.109391,-84.570951,Injury,12/12/2020 1:45:00 PM,3 - MINOR INJURY SUSPECTED
39.105238,-84.516523,Injury,4/16/2022 12:35:00 AM,3 - MINOR INJURY SUSPECTED
39.196071,-84.484938,Injury,7/20/2019 4:20:00 PM,3 - MINOR INJURY SUSPECTED
39.136056,-84.536597,Injury,7/31/2021 12:00:00 AM,3 - MINOR INJURY SUSPECTED
39.143351,-84.558371,Injury,7/16/2022 8:36:35 PM,3 - MINOR INJURY SUSPECTED
39.116251,-84.577971,Injury,5/22/2021 2:42:00 PM,3 - MINOR INJURY SUSPECTED
39.158082,-84.504199,Injury,7/2/2022 7:15:00 AM,3 - MINOR INJURY SUSPECTED
39.128178,-84.509904,Injury,7/11/2020 9:34:00 PM,3 - MINOR INJURY SUSPECTED
39.107609,-84.509514,Injury,8/1/2020 6:34:00 PM,3 - MINOR INJURY SUSPECTED
39.164863,-84.520271,Injury,7/18/2020 4:20:00 PM,3 - MINOR INJURY SUSPECTED
39.129151,-84.523471,Injury,12/4/2021 9:30:00 PM,3 - MINOR INJURY SUSPECTED
39.103163,-84.506352,Injury,6/12/2021 3:47:00 AM,3 - MINOR INJURY SUSPECTED
39.174563,-84.510855,Injury,5/23/2020 4:08:00 AM,3 - MINOR INJURY SUSPECTED
39.137454,-84.533411,Injury,4/20/2019 10:10:00 PM,3 - MINOR INJURY SUSPECTED
39.144514,-84.551235,Injury,3/14/2020 8:35:00 PM,3 - MINOR INJURY SUSPECTED
39.109831,-84.510411,Injury,3/23/2019 12:10:00 AM,3 - MINOR INJURY SUSPECTED
39.119361,-84.533031,Injury,5/29/2021 11:23:00 PM,3 - MINOR INJURY SUSPECTED
39.127929,-84.563781,Injury,11/20/2021 2:30:00 AM,3 - MINOR INJURY SUSPECTED
39.135335,-84.497053,Injury,5/30/2020 3:17:00 PM,3 - MINOR INJURY SUSPECTED
39.100745,-84.520071,Injury,12/7/2019 1:16:00 AM,3 - MINOR INJURY SUSPECTED
39.135736,-84.497801,Injury,9/10/2022 2:29:00 AM,3 - MINOR INJURY SUSPECTED
39.164238,-84.510496,Injury,7/20/2019 12:07:00 AM,3 - MINOR INJURY SUSPECTED
39.190225,-84.462964,Injury,1/1/2022 6:30:00 PM,3 - MINOR INJURY SUSPECTED
39.104108,-84.553063,Injury,3/7/2020 4:45:00 PM,3 - MINOR INJURY SUSPECTED
39.159885,-84.523368,Injury,6/4/2022 3:20:00 PM,3 - MINOR INJURY SUSPECTED
39.110088,-84.511844,Injury,11/21/2020 1:49:00 PM,3 - MINOR INJURY SUSPECTED
39.126126,-84.556475,Injury,8/27/2022 11:40:00 AM,3 - MINOR INJURY SUSPECTED
39.081118,-84.587888,Injury,4/18/2020 1:09:00 PM,3 - MINOR INJURY SUSPECTED
39.124511,-84.536696,Injury,9/21/2019 6:30:00 PM,3 - MINOR INJURY SUSPECTED
39.209111,-84.464785,Injury,9/12/2020 7:35:19 PM,3 - MINOR INJURY SUSPECTED
39.204864,-84.456462,Injury,5/7/2022 2:55:00 PM,3 - MINOR INJURY SUSPECTED
39.143686,-84.593061,Injury,9/26/2020 12:00:11 PM,3 - MINOR INJURY SUSPECTED
39.116167,-84.520706,Injury,8/10/2019 2:15:00 AM,3 - MINOR INJURY SUSPECTED
39.163588,-84.511116,Injury,3/2/2019 1:21:00 AM,3 - MINOR INJURY SUSPECTED
39.110529,-84.530586,Injury,6/8/2019 11:57:00 PM,4 - INJURY POSSIBLE
39.106121,-84.553191,Injury,11/2/2019 9:30:00 PM,4 - INJURY POSSIBLE
39.128141,-84.605376,Injury,10/12/2019 2:45:00 PM,4 - INJURY POSSIBLE
39.149159,-84.600466,Injury,7/30/2022 6:37:00 PM,4 - INJURY POSSIBLE
39.159721,-84.545595,Injury,1/15/2022 5:45:00 PM,4 - INJURY POSSIBLE
39.159781,-84.544895,Injury,1/15/2022 5:45:00 PM,4 - INJURY POSSIBLE
39.189097,-84.482135,Injury,8/17/2019 9:37:00 PM,4 - INJURY POSSIBLE
39.188156,-84.482901,Injury,6/25/2022 4:55:00 AM,4 - INJURY POSSIBLE
39.194395,-84.479616,Injury,5/30/2020 8:04:00 PM,4 - INJURY POSSIBLE
39.198431,-84.547441,Injury,2/27/2021 1:47:00 PM,4 - INJURY POSSIBLE
39.144254,-84.492165,Injury,5/30/2020 9:04:36 PM,4 - INJURY POSSIBLE
39.108061,-84.506941,Injury,7/16/2022 12:38:00 AM,4 - INJURY POSSIBLE
39.119661,-84.523231,Injury,5/7/2022 2:30:00 AM,4 - INJURY POSSIBLE
39.195844,-84.480598,Injury,6/6/2020 10:29:00 PM,4 - INJURY POSSIBLE
39.172841,-84.467481,Injury,11/2/2019 2:16:00 AM,4 - INJURY POSSIBLE
39.150243,-84.569177,Injury,11/28/2020 10:46:00 PM,4 - INJURY POSSIBLE
39.164054,-84.424721,Injury,3/19/2022 10:20:00 PM,4 - INJURY POSSIBLE
39.153226,-84.540907,Injury,12/19/2020 10:54:00 PM,4 - INJURY POSSIBLE
39.110013,-84.565713,Injury,4/9/2022 1:55:00 PM,4 - INJURY POSSIBLE
39.128763,-84.517376,Injury,6/15/2019 2:41:00 AM,4 - INJURY POSSIBLE
39.111273,-84.514558,Injury,8/24/2019 12:25:00 AM,4 - INJURY POSSIBLE
39.155803,-84.385191,Injury,2/6/2021 9:43:00 PM,4 - INJURY POSSIBLE
39.130425,-84.608661,Injury,8/1/2020 12:20:00 PM,4 - INJURY POSSIBLE
39.141465,-84.423163,Injury,7/30/2022 10:45:00 AM,4 - INJURY POSSIBLE
39.128371,-84.601285,Injury,9/25/2021 6:35:00 PM,4 - INJURY POSSIBLE
39.134083,-84.519983,Injury,5/23/2020 8:58:00 PM,4 - INJURY POSSIBLE
39.183101,-84.424341,Injury,8/14/2021 4:30:00 PM,4 - INJURY POSSIBLE
39.131491,-84.612501,Injury,2/29/2020 10:23:00 AM,4 - INJURY POSSIBLE
39.114146,-84.581733,Injury,8/7/2021 9:35:00 PM,4 - INJURY POSSIBLE
39.148306,-84.478108,Injury,10/31/2020 2:30:00 AM,4 - INJURY POSSIBLE
39.123491,-84.531781,Injury,5/2/2020 5:01:00 PM,4 - INJURY POSSIBLE
39.202561,-84.546891,Injury,8/13/2022 2:20:00 PM,4 - INJURY POSSIBLE
39.202381,-84.547281,Injury,8/13/2022 2:20:00 PM,4 - INJURY POSSIBLE
39.187911,-84.568673,Injury,7/13/2019 5:04:00 PM,4 - INJURY POSSIBLE
39.173071,-84.541941,Injury,8/29/2020 11:25:00 AM,4 - INJURY POSSIBLE
39.126781,-84.493425,Injury,7/13/2019 8:10:00 PM,4 - INJURY POSSIBLE
39.159969,-84.532758,Injury,11/7/2020 9:30:00 AM,4 - INJURY POSSIBLE
39.099004,-84.510705,Injury,8/14/2021 10:55:00 PM,4 - INJURY POSSIBLE
39.188336,-84.575213,Injury,8/8/2020 10:45:00 PM,4 - INJURY POSSIBLE
39.127258,-84.512303,Injury,7/20/2019 11:20:00 PM,4 - INJURY POSSIBLE
39.202401,-84.554175,Injury,10/30/2021 5:08:00 PM,4 - INJURY POSSIBLE
39.150741,-84.585725,Injury,1/4/2020 9:10:00 PM,4 - INJURY POSSIBLE
39.140461,-84.603261,Injury,10/23/2021 9:13:00 PM,4 - INJURY POSSIBLE
39.183465,-84.478443,Injury,6/19/2021 1:40:00 AM,4 - INJURY POSSIBLE
39.118377,-84.500233,Injury,12/5/2020 12:20:00 PM,4 - INJURY POSSIBLE
39.152152,-84.541152,Injury,11/23/2019 5:15:00 PM,4 - INJURY POSSIBLE
39.144578,-84.603108,Injury,6/25/2022 5:40:00 AM,4 - INJURY POSSIBLE
39.164973,-84.515525,Injury,1/12/2019 7:36:00 PM,4 - INJURY POSSIBLE
39.213531,-84.535143,Injury,12/14/2019 2:00:00 AM,4 - INJURY POSSIBLE
39.214011,-84.534793,Injury,12/14/2019 2:00:00 AM,4 - INJURY POSSIBLE
39.134861,-84.571843,Injury,6/25/2022 1:25:57 PM,4 - INJURY POSSIBLE
39.134306,-84.532823,Injury,5/22/2021 10:15:00 AM,4 - INJURY POSSIBLE
39.125833,-84.547651,Injury,3/5/2022 2:13:00 PM,4 - INJURY POSSIBLE
